trade_date,symbol,weight
2024-01-05,STK068,0.011392037966861033
2024-01-05,STK069,0.022452661745809087
2024-01-05,STK070,0.014275720275495247
2024-01-05,STK071,0.0031538385611248826
2024-01-05,STK072,0.009887247128970706
2024-01-05,STK073,0.012218675744013897
2024-01-05,STK074,0.018669270729223846
2024-01-05,STK075,0.011444583641844119
2024-01-05,STK076,0.0026537302867262903
2024-01-05,STK077,0.0141690117490585
2024-01-05,STK078,0.01580863791474415
2024-01-05,STK079,0.003503408890375211
2024-01-05,STK080,0.004496480003396974
2024-01-05,STK081,0.02593679323407387
2024-01-05,STK082,0.012476145673760642
2024-01-05,STK083,0.011710696905523035
2024-01-05,STK084,0.009702711679366812
2024-01-05,STK085,0.0035061525981208218
2024-01-05,STK086,0.007313382486160627
2024-01-05,STK087,0.0024869157888030013
2024-01-05,STK088,0.023302061254223454
2024-01-05,STK089,0.0033141015857272222
2024-01-05,STK090,0.020719840764492767
2024-01-05,STK091,0.012382027558870213
2024-01-05,STK092,0.00533027787712994
2024-01-05,STK093,0.008134330324015261
2024-01-05,STK094,0.005185883333126733
2024-01-05,STK095,0.020464154777188624
2024-01-05,STK096,0.008021827961911593
2024-01-05,STK097,0.0005962199350075909
2024-01-05,STK098,0.006148951731778016
2024-01-05,STK099,0.016318220272109687
2024-01-05,STK100,0.009384735270077677
2024-01-08,STK001,0.016160861704016705
2024-01-08,STK002,0.0100586639699971
2024-01-08,STK003,0.00010170026250523538
2024-01-08,STK004,0.006619808563884814
2024-01-08,STK005,0.01957141480335611
2024-01-08,STK006,0.013588898678430576
2024-01-08,STK007,0.003173072660429107
2024-01-08,STK008,0.014042286073493573
2024-01-08,STK009,0.011475806080615962
2024-01-08,STK010,0.0016687382031907038
2024-01-08,STK011,0.01809639928018033
2024-01-08,STK012,0.009423303751820565
2024-01-08,STK013,0.01340530473990339
2024-01-08,STK014,0.012130501554395767
2024-01-08,STK015,0.013189460247264737
2024-01-08,STK016,0.016754495084483293
2024-01-08,STK017,0.011044249449924584
2024-01-08,STK018,0.010815941130812601
2024-01-08,STK019,0.012965016530247144
2024-01-08,STK020,0.0007926009585467367
2024-01-08,STK021,0.010977578780110037
2024-01-08,STK022,0.004787728120082909
2024-01-08,STK023,0.021485340282172884
2024-01-08,STK024,0.013271228196363869
2024-01-08,STK025,0.01717178859625992
2024-01-08,STK026,0.013648951980653988
2024-01-08,STK027,0.00010170026250523538
2024-01-08,STK028,0.005535783894462268
2024-01-08,STK029,0.005734025468384419
2024-01-08,STK030,0.006988018308781473
2024-01-08,STK031,0.007718210535926215
2024-01-08,STK032,0.007940769834400663
2024-01-08,STK033,0.004245862716718193
2024-01-08,STK034,0.011145995604119318
2024-01-08,STK035,0.00010170026250523538
2024-01-08,STK036,0.0033074587873261193
2024-01-08,STK037,0.005385142256677667
2024-01-08,STK038,0.007714016333660385
2024-01-08,STK039,0.00028553947508224743
2024-01-08,STK040,0.013264678572168273
2024-01-08,STK041,0.009539131682996957
2024-01-08,STK042,0.0046585169307785555
2024-01-08,STK043,0.012775044416780791
2024-01-08,STK044,0.00210823746773997
2024-01-08,STK045,0.01440572182385557
2024-01-08,STK046,0.005938039128585015
2024-01-08,STK047,0.009575388208373552
2024-01-08,STK048,0.005669070965874982
2024-01-08,STK049,0.016337431267870597
2024-01-08,STK050,0.011435967015568767
2024-01-08,STK051,0.018059990675668776
2024-01-08,STK052,0.010974715925691242
2024-01-08,STK053,0.007810407892591812
2024-01-08,STK054,0.017741518011365674
2024-01-08,STK055,0.012569695838067626
2024-01-08,STK056,0.0026998245742932596
2024-01-08,STK057,0.008505704788700656
2024-01-08,STK058,0.005269196178087302
2024-01-08,STK059,0.018537805942665367
2024-01-08,STK060,0.003876606955381945
2024-01-08,STK061,0.008347685184581573
2024-01-08,STK062,0.005405315849894545
2024-01-08,STK063,0.020981560393283114
2024-01-08,STK064,0.008464170597943615
2024-01-08,STK065,0.002019268896227067
2024-01-08,STK066,0.016445543989257464
2024-01-08,STK067,0.006159914020519082
2024-01-08,STK068,0.006369029060554374
2024-01-08,STK069,0.024430792825874723
2024-01-08,STK070,0.015072446506889315
2024-01-08,STK071,0.0017554369556475613
2024-01-08,STK072,0.007376916721915603
2024-01-08,STK073,0.014126462955507988
2024-01-08,STK074,0.019697278339848988
2024-01-08,STK075,0.01648539715827756
2024-01-08,STK076,0.0035535164836222356
2024-01-08,STK077,0.015198512367999163
2024-01-08,STK078,0.015737893971567034
2024-01-08,STK079,0.005224302440188578
2024-01-08,STK080,0.005844358548051642
2024-01-08,STK081,0.028923802043602224
2024-01-08,STK082,0.011627899347241994
2024-01-08,STK083,0.01102418840820656
2024-01-08,STK084,0.008893184883065399
2024-01-08,STK085,0.005174261248792909
2024-01-08,STK086,0.010485430664623523
2024-01-08,STK087,0.0015959159134704868
2024-01-08,STK088,0.0228342654722383
2024-01-08,STK089,0.004009284734664237
2024-01-08,STK090,0.020572252266856064
2024-01-08,STK091,0.014529036659709497
2024-01-08,STK092,0.0008407797621139416
2024-01-08,STK093,0.0065911128868494625
2024-01-08,STK094,0.0036826180319598787
2024-01-08,STK095,0.016092482816573054
2024-01-08,STK096,0.0061981744399335825
2024-01-08,STK097,0.00010170026250523538
2024-01-08,STK098,0.0058444521294266655
2024-01-08,STK099,0.01885945131974253
2024-01-08,STK100,0.009045845753974442
2024-01-09,STK001,0.014028891934140274
2024-01-09,STK002,0.009895139624047483
2024-01-09,STK003,0.002189071273396696
2024-01-09,STK004,0.004644602410088916
2024-01-09,STK005,0.01766170739007209
2024-01-09,STK006,0.014632627076586625
2024-01-09,STK007,0.002716380214871609
2024-01-09,STK008,0.015260736528130382
2024-01-09,STK009,0.01139139485351349
2024-01-09,STK010,0.0030567386923209972
2024-01-09,STK011,0.01594628670513062
2024-01-09,STK012,0.009352241335440797
2024-01-09,STK013,0.01291914676004755
2024-01-09,STK014,0.009650331933990588
2024-01-09,STK015,0.010012301625493162
2024-01-09,STK016,0.018035560968703002
2024-01-09,STK017,0.010290745811226474
2024-01-09,STK018,0.0087276193724725
2024-01-09,STK019,0.012708934730342424
2024-01-09,STK020,0.003033428744708321
2024-01-09,STK021,0.006384092582403904
2024-01-09,STK022,0.001785498066493583
2024-01-09,STK023,0.019541583856006885
2024-01-09,STK024,0.016112794694387887
2024-01-09,STK025,0.017648471283876237
2024-01-09,STK026,0.015107834203021506
2024-01-09,STK027,9.950109113715239e-05
2024-01-09,STK028,0.0032802645548526185
2024-01-09,STK029,0.0065965769759265755
2024-01-09,STK030,0.007069121656368836
2024-01-09,STK031,0.008771705924035096
2024-01-09,STK032,0.007527683262475076
2024-01-09,STK033,0.004778191816823924
2024-01-09,STK034,0.011405047673751088
2024-01-09,STK035,0.0016489669481789416
2024-01-09,STK036,0.004896921674504987
2024-01-09,STK037,0.002134694685792224
2024-01-09,STK038,0.003203416955797695
2024-01-09,STK039,0.002277610095493045
2024-01-09,STK040,0.015562098770154251
2024-01-09,STK041,0.0074604780279663345
2024-01-09,STK042,0.0009341621311976552
2024-01-09,STK043,0.012908390042968534
2024-01-09,STK044,0.003950107668044526
2024-01-09,STK045,0.017911102729006832
2024-01-09,STK046,0.006935857160604284
2024-01-09,STK047,0.008787891409866421
2024-01-09,STK048,0.00386343804087117
2024-01-09,STK049,0.016278710695636748
2024-01-09,STK050,0.010783368671067368
2024-01-09,STK051,0.01594988049759198
2024-01-09,STK052,0.014997030549951693
2024-01-09,STK053,0.011323965152785996
2024-01-09,STK054,0.019913765677577074
2024-01-09,STK055,0.010674472124376737
2024-01-09,STK056,0.004387862024429372
2024-01-09,STK057,0.00973613958696578
2024-01-09,STK058,0.006123583141079505
2024-01-09,STK059,0.020932180338381047
2024-01-09,STK060,0.00512166865953891
2024-01-09,STK061,0.009778682322739235
2024-01-09,STK062,0.006645805653007379
2024-01-09,STK063,0.02155506386784482
2024-01-09,STK064,0.004872517029245326
2024-01-09,STK065,0.002175602353627359
2024-01-09,STK066,0.01525666157700759
2024-01-09,STK067,0.0035822702281829177
2024-01-09,STK068,0.009684105184354504
2024-01-09,STK069,0.027749643894986097
2024-01-09,STK070,0.017702127391928647
2024-01-09,STK071,0.002254559194094142
2024-01-09,STK072,0.010027886095625833
2024-01-09,STK073,0.01407997087224717
2024-01-09,STK074,0.02000257787909116
2024-01-09,STK075,0.01422711816101519
2024-01-09,STK076,0.004325809034334615
2024-01-09,STK077,0.015242854958125412
2024-01-09,STK078,0.013067070083774314
2024-01-09,STK079,0.0050963545625160684
2024-01-09,STK080,0.005656536953285985
2024-01-09,STK081,0.03235668458107247
2024-01-09,STK082,0.013349390764764987
2024-01-09,STK083,0.010991964428743891
2024-01-09,STK084,0.00934390817122005
2024-01-09,STK085,0.005236429998098513
2024-01-09,STK086,0.010029314663847082
2024-01-09,STK087,9.950109113715239e-05
2024-01-09,STK088,0.022419746765227046
2024-01-09,STK089,0.002504530245137155
2024-01-09,STK090,0.017981460269237554
2024-01-09,STK091,0.01547389257533972
2024-01-09,STK092,0.0016152102490990007
2024-01-09,STK093,0.003002642302015282
2024-01-09,STK094,0.003420100018282983
2024-01-09,STK095,0.017993663480425283
2024-01-09,STK096,0.008275129553889161
2024-01-09,STK097,0.0021426305747975134
2024-01-09,STK098,0.005892731770694889
2024-01-09,STK099,0.017083701201758235
2024-01-09,STK100,0.006844130912064747
2024-01-10,STK001,0.014983023462274571
2024-01-10,STK002,0.010845463310231817
2024-01-10,STK003,0.004849479368392141
2024-01-10,STK004,0.006967761908957272
2024-01-10,STK005,0.0177103957169963
2024-01-10,STK006,0.01236280780108631
2024-01-10,STK007,0.0021155734465126215
2024-01-10,STK008,0.015977708112483904
2024-01-10,STK009,0.01118499540304835
2024-01-10,STK010,0.0019351670535446754
2024-01-10,STK011,0.016748188751822223
2024-01-10,STK012,0.008494521386270491
2024-01-10,STK013,0.0118729455962097
2024-01-10,STK014,0.010458153008742635
2024-01-10,STK015,0.009374063588483571
2024-01-10,STK016,0.018857192425910996
2024-01-10,STK017,0.011032219598075977
2024-01-10,STK018,0.006564837272945278
2024-01-10,STK019,0.011957885344929302
2024-01-10,STK020,0.0060153426606067515
2024-01-10,STK021,0.004133011226472854
2024-01-10,STK022,0.00010179997205650547
2024-01-10,STK023,0.016102611213341035
2024-01-10,STK024,0.01646208833137039
2024-01-10,STK025,0.018029086396182243
2024-01-10,STK026,0.015140315361102689
2024-01-10,STK027,0.0025733818960978314
2024-01-10,STK028,0.00010179997205650547
2024-01-10,STK029,0.007521434665244763
2024-01-10,STK030,0.01037545117705513
2024-01-10,STK031,0.006633433172509745
2024-01-10,STK032,0.006889893611960064
2024-01-10,STK033,0.0033313104116241363
2024-01-10,STK034,0.009789447294918962
2024-01-10,STK035,0.0010143786325782752
2024-01-10,STK036,0.007891424136078143
2024-01-10,STK037,0.005914036838060692
2024-01-10,STK038,0.002577105491419989
2024-01-10,STK039,0.0061973079719225355
2024-01-10,STK040,0.015914645886680883
2024-01-10,STK041,0.011165278498029748
2024-01-10,STK042,0.0007610207899689658
2024-01-10,STK043,0.01340757111727238
2024-01-10,STK044,0.00476531432431934
2024-01-10,STK045,0.024705641887767638
2024-01-10,STK046,0.00879391760600041
2024-01-10,STK047,0.007506080811887732
2024-01-10,STK048,0.005905857968365167
2024-01-10,STK049,0.015835032096031168
2024-01-10,STK050,0.009980335195216315
2024-01-10,STK051,0.018086885750545047
2024-01-10,STK052,0.01533026314848568
2024-01-10,STK053,0.012094973767482907
2024-01-10,STK054,0.020300681799073256
2024-01-10,STK055,0.011551892697457475
2024-01-10,STK056,0.005332072644426471
2024-01-10,STK057,0.005967723786437802
2024-01-10,STK058,0.0075909475072374315
2024-01-10,STK059,0.01930956274533583
2024-01-10,STK060,0.002277337030296007
2024-01-10,STK061,0.009835770612190988
2024-01-10,STK062,0.006936413573504947
2024-01-10,STK063,0.020531070830738483
2024-01-10,STK064,0.0066522013719935245
2024-01-10,STK065,0.00010179997205650547
2024-01-10,STK066,0.014702739977077012
2024-01-10,STK067,0.0024559466794236793
2024-01-10,STK068,0.00976356471522081
2024-01-10,STK069,0.028816897258568546
2024-01-10,STK070,0.01596869125623785
2024-01-10,STK071,0.0037697797561063113
2024-01-10,STK072,0.010336658029924619
2024-01-10,STK073,0.010481404899120474
2024-01-10,STK074,0.016374927613444976
2024-01-10,STK075,0.014458120238840282
2024-01-10,STK076,0.003953783052649391
2024-01-10,STK077,0.015306658794545763
2024-01-10,STK078,0.013245301428029266
2024-01-10,STK079,0.005647327227725925
2024-01-10,STK080,0.007687767113849343
2024-01-10,STK081,0.030676886904638316
2024-01-10,STK082,0.011203542560078095
2024-01-10,STK083,0.008963809953289376
2024-01-10,STK084,0.010100330080176204
2024-01-10,STK085,0.007865396441983313
2024-01-10,STK086,0.009331632670062316
2024-01-10,STK087,0.00010179997205650547
2024-01-10,STK088,0.019353967426176004
2024-01-10,STK089,0.0008535487876428141
2024-01-10,STK090,0.017169585826193087
2024-01-10,STK091,0.014920939300894994
2024-01-10,STK092,0.0017228347270639144
2024-01-10,STK093,0.002421973669079505
